,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(입양),[개] 치와와,암컷,0.0,갈색,2016,,서울-용산-2021-00046,2021-04-16~2021-04-26,한남힐스테이트 아파트앞,슬개골 탈구 있음,펫토이동물병원,서울특별시 용산구정
1,완료(귀가),[개] 미니어쳐 핀셔,암컷,,갈,2011,2011,서울-은평-2021-00056,2021-04-76 ~2021-04-26,수색동 364-2 인근,"별그림하네스/회색줄무늬티셔츠. 백내장, 치석심함. 온순/사",한국동물구조관리협회,서울특별시 은평구정
2,완료(입양),[개] 푸들,암컷,0.0,실버,2017,7.3,서울-관악-2021-00130,2021-04-16~2021-04-26,호암로24길65,"순하고사람잘따름,털이지저분함,집없음",러브펫종합동물병원,서울특별시 관악구정
3,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2015,4.3,부산-남구-2021-00065,2021-04-176~2021-04-26,고동골로5 문현중앙교회,동물등록칩-410097800185282,누리동물병원,부산광역시 남구청
4,보호중,[개] 믹스견,암컷,0.0,흰색,2016,12,부산-남구-2021-00066,2021-04-16~2021-04-26,남구 엑슬루타워 맞은편 차선 위,"사고의심, 후지마비",누리동물병원,부산광역시 남구청
5,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017,3.4,부산-기장-2021-00118,2021-04-16 ~2021-04-26,원리 150-3 부근,"털엉킴, 피부병",누리동물병원,부산광역시 기장군정
6,종료(자연사),[개] 믹스견,수컷,0.0,검정+갈색+흰색,2020,16,부산-기장-2021-00119,2021-04-16 ~2021-04-26,철마로 307 부근,파란색+빨간색 목줄 착용,누리동물병원,부산광역시 기장군청
7,종료(자연사),[개] 믹스견,수컷,0.0,흰색,2019,21,부산-기장-2021-00120,2021-,문동리 72 부근,양호,누리동물병원,부산광역시 기장군청
8,종료(자연사),[개] 믹스견,암컷,0.0,갈색,2018,12,부산-기장-2021-00121,2021-04-16 ~2021-04-26,철마로 697 부근,빨간색 목줄 와이어끈,누리동물병원,부산광역시 기장군청
9,완료(귀가),[개] 그레이트 피레니즈,암컷,,흰색,2016,30.00,대구-달성-2021-00150,2021-04-176 ~2021-04-26,기세터널 관리사무소,"목줄있음, 순함, 다리 절음.",명곡역동물병원,대구광역시 달성군정
10,보호중,[개] 믹스견,수컷,0.0,연갈,2015,4.2,대구-달성-2021-00151,2021-04-176~2021-04-26,다사읍 다사역로 60,"진드기 감염, 유루증",119동물병원,대구광역시 달성군청
11,완료(입양),[개] 푸들,수컷,1.0,질은갈색,2015,6.8,인천-부평-2021-00176,2021-04-76 ~2021-04-26,역전파출소,"사람을 잘 따르나,많이 조 불안해함,목줄 리드줄 없음.",조재진동물병원,인천광역시 부평구정
12,완료(귀가),[개] 라브라도 리트리버,암컷,0.0,크림,2020,26,인천-서구-2021-00204,2021-04-16~2021-04-26,왕길동692-5,사람좋아함. 순함.,가정동물병원,인천광역시 서구청
13,완료(귀가),[개] 포메라니안,수컷,1.0,"갈,흰",2016,3.5,광주-서구-2021-00129,2021-04-16~2021-04-26,서구 쌍촌동,21-0449 하울,광주 동물보호소,광주광역시 서구청
14,종료(자연사),[개] 믹스견,수컷,0.0,흰,2021,3,광주-북구-2021-00205,2021-04-16~2021-04-26,북구 생용동,21-0447 잔디,광주 동물보호소,광주광역시 북구청
15,종료(안락사),[개] 믹스견,암컷,,흰,2021,5,광주-광산-2021-00221,2021-04-16 ~2021-04-26,광산구 신가동,"21-0448 팝콘, 경계",광주 동물보호소,광주광역시 광산구청
16,보호중,[개] 믹스견,암컷,,검백,2019,4,대전-대덕-2021-00088,2021-04-716~2021-04-26,대전광역시 대덕구 대전로 1331번길 110주변,2마리 동시구조,대전동물보호센터,대전광역시 대덕구청
17,보호중,[개] 믹스견,암컷,,백황,2019,4,대전-대덕-2021-00089,2021-04-716~2021-04-26,대전광역시 대덕구 대전로 1331번길 110주변,,대전동물보호센터,대전광역시 대덕구청
18,완료(입양),[개] 푸들,암컷,,크림색,2017,4.34,울산-동구-2021-00073,2021-04-76~2021-04-26,방어동 로하스해비치인근,뒷다리에 작은상처,일산동물의료센터,울산광역시 동구청
19,완료(귀가),[개] 치와와,수컷,1.0,흰색,2019,2019,울산-동구-2021-00074,2021-04-16 ~2021-04-26,전하동 현대3단지 인근,온순,동울산동물병원,울산광역시 동구청
20,완료(입양),[개] 코카 스파니엘,암컷,,검백색,2009,9,경기-성남-2021-00185,2021-04-76 ~2021-04-26,사송동659-6,"칩있음, 눈병, 병, 유선종양, 초크체인 착용, 피부병 심함.",펫토피아동물병원,경기도 성남시청
21,완료(귀가),[개] 믹스견,수컷,0.0,흑백색,2016,10.9,경기-성남-2021-00186,2021-04-716~2021-04-26,양지공원,칩 있어서 주인연락됨.,펫토피아동물병원,경기도 성남시청
22,완료(귀가),[개] 믹스견,수컷,0.0,갈색,2019,14,경기-성남-2021-00187',2021-04-76 ~2021-04-26,판교동654,"갈색 목줄 착용, 마름.",펫토피아동물병원,경기도 성남시청
23,완료(입양),[개] 푸들,수컷,0.0,갈색,2018,3.3,경기-평택-2021-00726,2021-04-16 ~2021-04-26,서정리 초등학교,온순함,평택시유기동물보호소,경기도 평택시청
24,종료(안락사),[개] 믹스견,암컷,0.0,갈색,2018,9.5,경기-평택-2021-00727,2021-04-16 ~2021-04-26,목천로 71-12,경계함,평택시유기동물보호소,경기도 평택시청
25,완료(입양),[개] 믹스견,수컷,0.0,"흰,갈색",2021,2.4,경기-평택-2021-00728,2021-04-16 ~2021-04-26,죽백동 6684,"1개월추정, 순함",평택시유기동물보호소,경기도 평택시청
26,완료(입양),[개] 믹스견,암컷,0.0,"검정,흰색",2021,2.3,경기-평택-2021-00729,2021-04-16 ~2021-04-26,죽백동 6684,"1개월추정, 순함",평택시유기동물보호소,경기도 평택시청
27,종료(안락사),[개] 믹스견,암컷,0.0,흰색,2021,1.5,경기-평택-2021-00730,2021-04-16~2021-04-26,수월암리 45-2,"1개월추정, 순함",평택시유기동물보호소,경기도 평택시청
28,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,1.5,경기-평택-2021-00731,2021-04-16~2021-04-26,수월암리 45-2,"1개월추정, 순함",평택시유기동물보호소,경기도 평택시청
29,완료(입양),[개] 믹스견,수컷,0.0,흰색,2021,5.5,경기-평택-2021-00732,2021-04-16 ~2021-04-26,지산동70,"2개월추정, 온순함",평택시유기동물보호소,경기도 평택시청
30,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,5.2,경기-평택-2021-00733,2021-04-16 ~2021-04-26,지산동70,"2개월추정, 온순함",평택시유기동물보호소,경기도 평택시청
31,완료(입양),[개] 믹스견,수컷,0.0,갈색,2019,8.5,경기-평택-2021-00734,2021-04-16~2021-04-26,문곡1길 5,순함,평택시유기동물보호소,경기도 평택시청
32,종료(자연사),[개] 믹스견,수컷,0.0,황색.흰색,2014,2.1,경기-남양주-2021-00441,2021-04-76 ~2021-04-26,율석리 219-2,목줄없고 경계함,남양주동물보호협회,경기도 남양주시청
