,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,공고중,[개] 골든 리트리버,암컷,0.0,"갈색,연갈색",2021,15,부산-강서-2021-00222,2021-05-16~2021-05-26,가락파출소,"활발한성격,비를맞고배회중인 것을 발견,강서구1-163호",부산동물보호센터,부산광역시 강서구청
1,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2021,30,대구-서구-2021-00151,2021-05-16~2021-05-26,서구 서대구로361부근,.,대구시수의사회,대구광역시 서구청
2,완료(귀가),[개] 시츄,암컷,,"흰,갈",2020,4,광주-남구-2021-00151,2021-05-16~2021-05-26,남구 행암동,21-0557 릴리,광주 동물보호소,광주광역시 남구청
3,공고중,[개] 믹스견,암컷,,흰,2018,17,광주-북구-2021-00297',2021-05-16~2021-05-26,,"21-0558 설레, 젖 붙어있음",광주 동물보호소,광주광역시 북구청
4,공고중,[개] 믹스견,수컷,0.0,갈백,2021,9,경기-안양-2021-00072,2021-05-16~2021-05-26,안양종합동물병원,"빨간리드줄,순함",한국야생동물보호협회,경기도 안양시청
5,공고중,[개] 믹스견,암컷,,흑,2021,20,경기-안양-2021-00073,2021-05-16~2021-05-26,동편로120,"106동앞(카페페이지),빨간목줄,순함,9개월추정",한국야생동물보호협회,경기도 안양시청
6,공고중,[개] 믹스견,수컷,0.0,백,2020,15,경기-안양-2021-00074,2021-05-16~2021-05-26,동편로120,빨간목줄,한국야생동물보호협회,경기도 안양시청
7,완료(귀가),[개] 코카 스파니엘,수컷,0.0,갈백,2013,4.8,경기-안산-2021-00413,2021-05-16~2021-05-26,선부3동1096-18,"꼬리김,눈물자국",한국야생동물보호협회,경기도 안산시청
8,완료(귀가),[개] 믹스견,암컷,,백,2021,8,경기-안산-2021-00414,2021-05-16~2021-05-26,일동600-6,"순함,6개월추정",한국야생동물보호협회,경기도 안산시청
9,완료(귀가),[개] 믹스견,암컷,,갈백흑,2020,25,경기-시흥-2021-00309,2021-05-16 ~2021-05-28,시흥소방서,순함,한국야생동물보호협회,경기도 시흥시청
10,완료(귀가),[개] 스피츠,암컷,,백,2014,,경기-시흥-2021-00310,2021-005-16~2021-05-28,시화파출소에서 인수,눈물자국. 전체미용. 분홍코. 칩있음.,한국야생동물보호협회,경기도 시흥시청
11,공고중,[개] 진도견,수컷,,흰색,2020,18,충북-청주-2021-00458,2021-05-16~2021-05-26,정하동 일대,"겁이 많음, 빨간색 목줄 착용",반려동물보호센터,충청북도 청주시청
12,공고중,[개] 믹스견,암컷,,"갈,검,흰",2021,2.00,충남-당진-2021-00242,2021-005-16 ~2021-05-25,당진시 역천로 838,"3개월, 순함, 피부병",당진시동물보호소,충청남도 당진시정
13,공고중,[개] 믹스견,수컷,,"검,갈,흰",2021,2.00,충남-당진-2021-00243,2021-005-16 ~2021-05-25,당진시 역천로 838,"3개월, 순함, 피부병",당진시동물보호소,충청남도 당진시정
14,공고중,[개] 믹스견,암컷,,"갈,검",2021,200,충남-당진-2021-00244,2021-005-16 ~2021-05-25,당진시 역천로 838,"3개월, 순함, 피부병",당진시동물보호소,충청남도 당진시정
15,공고중,[개] 믹스견,수컷,,"검,갈,흰",2021,2.00,충남-당진-2021-00245,2021-005-16 ~2021-05-25,당진시 역천로 838,"3개월, 순함, 피부병",당진시동물보호소,충청남도 당진시정
16,공고중,[개] 푸들,수컷,0.0,갈색,2017,3.1,전북-전주-2021-00658,2021-05-16 ~2021-05-25,금상 제일교회 인근,전신미용 되어있음,아프리카동물병원,전라북도 전주시청
17,공고중,[개] 라브라도 리트리버,암컷,0.0,연갈색,2017,33,전북-전주-2021-00659,2021-05-16 ~2021-05-25,미니스톱삼천현대점,빨간바탕에 노란줄무니목줄착용,동부동물병원,전라북도 전주시청
18,완료(귀가),[개] 푸들,수컷,1.0,크림,2016,3.8.,전북-전주-2021-00662,2021-05-16 ~2021-05-25,평화동 신성초 근방 주택골목,"최근 전신미용, 3일전부터 떠돌았다고함",박영재동물병원,전라북도 전주시청
19,공고중,[개] 믹스견,암컷,0.0,흰색검갈색,2021,1,전북-전주-2021-00663,2021-05-16 ~2021-05-25,도도지구 마을회관 주변,들개자견,행복한동물병원,전라북도 전주시청
20,공고중,[개] 믹스견,수컷,0.0,흰색,2021,1,전북-전주-2021-00664,2021-05-16 ~2021-05-25,도도지구 마을회관 주변,들개자견,행복한동물병원,전라북도 전주시청
21,공고중,[개] 믹스견,암컷,0.0,흰색검갈색,2021,1,전북-전주-2021-00665,2021-05-16 ~2021-05-25,도도지구 마을회관 주변,들개자견,행복한동물병원,전라북도 전주시청
22,공고중,[개] 믹스견,암컷,0.0,흰색갈색,2019,13,전북-전주-2021-00666,2021-05-16~2021-05-25,도도지구 마을회관 주변,들개,행복한동물병원,전라북도 전주시청
23,완료(귀가),[개] 시바,수컷,0.0,갈색,2018,9,전북-전주-2021-00669,2021-05-16 ~2021-05-25,북가재미어린이공원,심한털갈이중,동부동물병원,전라북도 전주시청
24,공고중,[개] 진도견,수컷,0.0,흰색,2018,17,전남-장성-2021-00169,2021-05-16~2021-05-26,북하파출소,초록색목줄착용.성격너무 좋음. 사람을 만나면 일단 배부터 까,장성군동물보호센터,전라남도 장성군청
25,공고중,[개] 믹스견,암컷,1.0,아이보리,2021,3,경북-포항-2021-00581,2021-05-16~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ『6충전소 인근,"7마리공주님들,대형견추정,아이보리 털 중에 몸이 작은 편,엄",영일동물플러스,경상북도 포항시청
26,공고중,[개] 믹스견,암컷,0.0,아이보리,2021,3.5,경북-포항-2021-00582,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"7마리공주님들,대형견추정,몸이 큰편,인절미스러운 모찌모찌",영일동물플러스,
27,공고중,[개] 믹스견,암컷,0.0,황,2021,3,경북-포항-2021-00583,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"3개월,7마리공주님들,대형견추정,가장 아가아가하게 생긴 사",영일동물플러스,
28,공고중,[개] 믹스견,암컷,0.0,황,2021,4,경북-포항-2021-00584,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"7마리공주님들,3개월,가장 덩치큼,눈두덩이에 쉐딩된듯 선명",영일동물플러스,
29,공고중,[개] 믹스견,암컷,0.0,황흑,2021,3,경북-포항-2021-00585,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"7마리공주님들,3개월,눈꼬리가 쳐져있어 표정이 완벽한 울상",영일동물플러스,
30,공고중,[개] 믹스견,암컷,0.0,흑,2021,3,경북-포항-2021-00586,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"7마리,3개월,유일하게 흑색털을 가진 쟈스민공주,눈두덩이가",영일동물플러스,
31,공고중,[개] 믹스견,암컷,0.0,황흑,2021,3,경북-포항-2021-00587,2021-05-16 ~2021-05-26,경북 포항시 남구 연일읍 자명로 104 Ｌ[6충전소 인근(바가지,"7마리공주님들,3개월,왕관쓰고 찍을만큼 양전하고 집중력이",영일동물플러스,
