,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2008,2.3,서울-강동-2021-00074,2021-05-002~2021-05-12,고덕강일 14단지 인근,나이13세추정/사람잘따름/짓음심함/건강상태 양호/치석많,강동구청 반려동물팀,서울특별시 강동구청
1,완료(귀가),[개] 라브라도 리트리버,암컷,,크림,2020,35,인천-서구-2021-00242,2021-05-02 ~2021-05-12,서부구조대,"활발함.순함,내장칩있음.",가정동물병원,인천광역시 서구청
2,완료(귀가),[개] 믹스견,암컷,1.0,"갈,컴",2021,4,광주-북구-2021-00261,2021-05-002~2021-05-12,북구 매곡동,21-0512어서,광주 동물보호소,광주광역시 북구청
3,완료(귀가),[개] 믹스견,암컷,0.0,검,2021,4,광주-북구-2021-00262,2021-05-002~2021-05-12,북구 매곡동,21-0513 오세,광주 동물보호소,광주광역시 북구청
4,완료(입양),[개] 진도견,수컷,0.0,백색,2020,20.9,경기-성남-2021-00227,2021-05-002~2021-05-ㄱ12,신촌교회,,펫토피아동물병원,경기도 성남시청
5,완료(귀가),[개] 말티즈,수컷,0.0,백색,2014,4.16,경기-성남-2021-00228,2021-05-02~2021-05-12,중원보건소,"분홍새 뜨개질 옷, 윗 앞니 없음, 칩있으나 결번.",펫토피아동물병원,경기도 성남시청
6,완료(귀가),[개] 말티즈,암컷,,백,2015,3,경기-안양-2021-00066,2021-05-02 ~2021-05-12,안양로 347 부근,"봄이, 동물등록칩있음,",한국야생동물보호협회,경기도 안양시정
7,완료(귀가),[개] 샤페이,암컷,,흑,2020,5,경기-안양-2021-00068,2021-005-02~2021-0572,냉천로 147번길 12 부근,입소시반환.,한국야생동물보호협회,경기도 안양시청
8,완료(귀가),[개] 슈나우져,암컷,,백,2011,6,경기-안산-2021-00377',2021-005-02~2021-0572,당곡3로 3 부근,순함. 눈꼽. 비만.,한국야생동물보호협회,경기도 안산시청
9,완료(귀가),[개] 말티즈,수컷,1.0,백색,2010,4.9,경기-오산-2021-00068,2021-05-02 ~2021-05-12,성호대로141,교통사고,오산시수의사회,경기도 오산시청
10,종료(안락사),[개] 믹스견,암컷,0.0,백색,2021,2.2,경기-오산-2021-00069,2021-05-02~2021-05-12,성호대로141,식욕부진,오산시수의사회,경기도 오산시청
11,종료(안락사),[개] 믹스견,암컷,,백색,2021,2.4,경기-오산-2021-00070,2021-05-02~2021-05-12,성호대로141,식욕부진,오산시수의사회,경기도 오산시청
12,보호중,[개] 믹스견,수컷,0.0,백,2018,12,경기-시흥-2021-00269,2021-05-002~2021-05-ㄱ74,연성119안전센터에서 인수,순함. 초록목줄.,한국야생동물보호협회,경기도 시흥시청
13,완료(입양),[개] 포메라니안,암컷,0.0,크림색,2018,3.20,경기-이천-2021-00227,2021-05-002 ~2021-05-12,율면 산성로,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 이천시청
14,완료(입양),[개] 믹스견,수컷,0.0,"흰색, 검정색",2021,3.50,경기-이천-2021-00229,2021-005-002~2021-05-72,부발읍 가산리,"하네스 착용, 매우온순함",위더스 동물보호센터,경기도 이천시청
15,보호중,[개] 믹스견,수컷,0.0,"검정색, 흰색",2021,3.50,경기-이천-2021-00230,2021-005-002~2021-05-72,부발읍 가산리,"겁이다소 있으나, 온순함",위더스 동물보호센터,경기도 이천시청
16,완료(입양),[개] 토이 푸들,수컷,0.0,회색,2013,2.70,경기-이천-2021-00231,2021-05-002~2021-05-ㄱ12,,매우온순함,위더스 동물보호센터,경기도 이천시청
17,종료(자연사),[개] 진도견,수컷,0.0,검정색,2018,25.00,경기-여주-2021-00239,2021-05-002~2021-05-12,흥천면 하다리,"발작성 질환, 온순함",위더스 동물보호센터,경기도 여주시청
18,종료(자연사),[개] 진도견,암컷,0.0,황색,2009,15.00,경기-여주-2021-00245,2021-005-002~2021-05-72,가남읍 심석리,"빨간색 목띠 착용, 겁이 다소있음",위더스 동물보호센터,경기도 여주시청
19,보호중,[개] 진도견,수컷,0.0,흰색,2018,18,충북-청주-2021-00394,2021-05-02~2021-05-12,상당구 산성동 415,"색바랜 주황색 목줄착용, 겁이 많지만 순함",반려동물보호센터,충청북도 정주시청
