,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 닥스훈트,암컷,,검갈색,2018,6.30,서울-노원-2021-00038,2021-03-31 ~2021-04-12,노원구 중계본동 천애재활원 앞,"경계심 없음, 꼬리 단미, 발톱 관리 되어 있음",노원반려동물문화센터,서울특별시 노원구청
1,완료(입양),[개] 믹스견,,,,,,부산-북구-2021-00060,2021-03-31 ~2021-04-12,구청당직실,"왼쪽갈색만 암,나머지 수,1차예방접종,구충제도포,애교가많괴",부산동물보호센터,부산광역시 북구청
2,완료(입양),[개] 믹스견,수컷,0.0,검정색,2021,30,부산-강서-2021-00119,2021-03-31~2021-04-12,대저2동 4414-,"1차예방접종,구충제투여,까만바탕털에 발부분만 연갈색,강서",부산동물보호센터,부산광역시 강서구청
3,완료(귀가),[개] 말티즈,수컷,1.0,백,2014,4.2,대구-서구-2021-00071,2021-03-31~2021-04ㄱ72,평리동1318-24,사람을 잘 따름,대구시수의사회,대구광역시 서구청
4,완료(귀가),[개] 믹스견,수컷,0.0,연갈색,2017,6,대구-북구-2021-00058,2021-03-31~2021-04-10,구암역 부근,파란목,대구유기동물보호센터,대구광역시 북구청
5,완료(입양),[개] 믹스견,암컷,0.0,갈색,2021,2021,인천-중구-2021-00120,2021-03-31 ~2021-04-12,공항서로163-51번지,1개월추정 5마리 같이구조 이가나있음,신공항동물병원,인천광역시 중구청
6,완료(입양),[개] 믹스견,암컷,0.0,갈색,2021,2021,인천-중구-2021-00121,2021-03-31 ~2021-04-12,공항서로163-51번지,1개월추정 5마리 같이구조 이가나있음,신공항동물병원,인천광역시 중구청
7,완료(입양),[개] 믹스견,암컷,0.0,질은갈색,2021,2021,인천-중구-2021-00122,2021-03-31 ~2021-04ㄱ2,공,1개월추정 5마리 같이구조 이가나있음,신공항동물병원,인천광역시 중구청
8,완료(입양),[개] 믹스견,암컷,0.0,갈색,2021,2021,인천-중구-2021-00123,2021-03-31 ~2021-04-12,공항서로163-51번지,1개월추정 5마리 같이구조 이가나있음,신공항동물병원,인천광역시 중구청
9,완료(입양),[개] 믹스견,수컷,0.0,갈색,2021,1.5,인천-중구-2021-00124,2021-03-31 ~2021-04-12,공항서로163-51번지,1개월추정 5마리 같이구조 이가나있음,신공항동물병원,인천광역시 중구청
