,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 믹스견,수컷,0.0,연회색,2016,9.2,서울-동작-2021-00071,2021-05-12 ~2021-05-24,상도역 상도노빌리티아파트,온순함,디아크동물종합병원,서울특별시 동작구정
1,완료(귀가),[개] 포메라니안,암컷,0.0,흰색,2020,3.16,서울-관악-2021-00185,2021-05-12 ~2021-05-24,동원목욕탕밑골목길,"하늘색옷착용,순함,유치잔존,칩없음",러브펫종합동물병원,서울특별시 관악구정
2,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2010,3.0,부산-연제-2021-00095,2021-05-12~2021-05-24,연수로 207,"노령견, 연제구 141",청조동물병원,부산광역시 연제구청
3,공고중,[개] 포메라니안,수컷,0.0,흰색,2020,2.0,부산-연제-2021-00096,2021-05-12~2021-05-24,금용로11번길 17ㄱ1,"쇠약(왜소), 연제구 142",청조동물병원,부산광역시 연제구정
4,공고중,[개] 비송 프리제,수컷,1.0,흰색,2016,3.99,부산-수영-2021-00070,2021-05-12~2021-05-24,광안동 1091-1 수영교차로,흰색,누리동물병원,부산광역시 수영구청
5,완료(귀가),[개] 믹스견,암컷,,검갈색,2016,25,대구-남구-2021-00071,2021-05-12 ~2021-05-22,남대구 세무서 부근,.,대구유기동물보호센터,대구광역시 남구청
6,완료(귀가),[개] 푸들,암컷,,갈색,2017,7.5,인천-부평-2021-00274,2021-05-12 ~2021-05-24,부평윤산부인과앞,"온순하고 친화적임,관리되어있음",짱구네동물병원,인천광역시 부평구청
7,완료(귀가),[개] 프렌치 불독,수컷,1.0,연갈회,2019,8.4,인천-서구-2021-00291,2021-05-12~2021-05-24,심곡동 주마공원,사람좋아함. 순함.,가정동물병원,인천광역시 서구청
8,공고중,[개] 믹스견,수컷,0.0,흰갈,2021,5.9,인천-서구-2021-00293,2021-05-12~2021-05-24,석남동199-131,"귀 한쪽만 서있음 ,2마리 같이옴 남매추정,순함",가정동물병원,인천광역시 서구청
9,공고중,[개] 믹스견,암컷,0.0,흰갈,2021,5.3,인천-서구-2021-00294,2021-05-12~2021-05-24,석남동199-131,"양쪽귀 쳐짐 , 2마리 같이입소 ,남매추정,순함",가정동물병원,인천광역시 서구청
10,공고중,[개] 믹스견,수컷,0.0,흰,2017,17,광주-남구-2021-00144,2021-05-12~2021-05-24,남구 봉선동,"21-0549 보이, 목줄착용",광주 동물보호소,광주광역시 남구청
11,공고중,[개] 푸들,암컷,,갈,2015,,광주-광산-2021-00291,2021-05-12~2021-05-24,광산구 평동,21-0548지화,광주 동물보호소,광주광역시 광산구청
12,공고중,[개] 믹스견,암컷,,"갈,흰",2018,5,광주-광산-2021-00292,2021-05-12~2021-05-24,광산구 우산동,"21-0550 엔초, 목줄착용",광주 동물보호소,광주광역시 광산구청
13,공고중,[개] 치와와,수컷,,황,2018,3,대전-대덕-2021-00109,2021-05-12 ~2021-05-24,대전광역시 대덕구 신탄진동 신탄진주민센터 주변,,대전동물보호센터,대전광역시 대덕구정
14,완료(귀가),[개] 믹스견,암컷,0.0,회색,2020,9.8,울산-남구-2021-00211,2021-05-12~2021-05-24,신정동720-4,옥동119에서 구조함,사랑동물병원,울산광역시 남구청
15,완료(귀가),[개] 믹스견,암컷,0.0,검백,2021,9.3,경기-수원-2021-00244,2021-05-12 ~2021-05-24,권선구 금호로 45,목줄착용. 겁이 많음,수원시 동물보호센터,경기도 수원시청
16,완료(귀가),[개] 웰시 코기 프로크,암컷,,흰갈,2020,1,경기-부천-2021-00307',2021-05-12~2021-05-24,역곡 남부역 앞 조마루 감자탕집 옆 공터,"순함, 사람을 잘 따름",가나동물병원,경기도 부천시청
17,완료(귀가),[개] 시츄,암컷,0.0,"흰,검",2011,3.7,경기-부천-2021-00310,2021-05-12~2021-05-22,삼정동 24-10,"순함,눈안좋음,예,치석심함,피부안좋음",24시아이동물메디컬,경기도 부천시청
18,공고중,[개] 믹스견,암컷,0.0,갈색,2017,,경기-평택-2021-00840,2021-05-12~2021-05-24,동삭동 6848,순함,평택시유기동물보호소,경기도 평택시청
19,공고중,[개] 믹스견,수컷,0.0,흰색,2009,15,경기-평택-2021-00841,2021-05-12~2021-05-24,동삭동 6848,순함,평택시유기동물보호소,경기도 평택시청
20,공고중,[개] 믹스견,수컷,0.0,흰색,2018,12,경기-평택-2021-00842,2021-05-12~2021-05-24,동삭동 6848,순함,평택시유기동물보호소,경기도 평택시청
21,공고중,[개] 믹스견,수컷,0.0,흰색,2021,4,경기-평택-2021-00843,2021-05-12~2021-05-24,동삭동 700-10,순함,평택시유기동물보호소,경기도 평택시청
22,공고중,[개] 믹스견,암컷,0.0,흰색,2021,5,경기-평택-2021-00844,2021-05-12~2021-05-24,동삭동 700-10,순함,평택시유기동물보호소,경기도 평택시청
23,공고중,[개] 믹스견,암컷,0.0,흰색,2021,5,경기-평택-2021-00845,2021-05-12~2021-05-24,동삭동 700-10,순함,평택시유기동물보호소,경기도 평택시청
24,공고중,[개] 시베리안 허스키,암컷,0.0,갈색,2020,15,경기-평택-2021-00846,2021-05-12~2021-05-24,근내길32-12,사람을 잘 따름,평택시유기동물보호소,경기도 평택시청
25,공고중,[개] 믹스견,암컷,0.0,흰색,2011,2.6,경기-평택-2021-00847,2021-05-712~2021-05-24,토진리 51-7,순함,평택시유기동물보호소,경기도 평택시청
26,공고중,[개] 믹스견,수컷,0.0,갈색,2021,3.1,경기-평택-2021-00848,2021-05-12~2021-05-24,안정리 152-19,순함,평택시유기동물보호소,경기도 평택시청
27,공고중,[개] 믹스견,암컷,0.0,갈색,2021,2.7,경기-평택-2021-00849,2021-05-12~2021-05-24,안정리 152-19,순함,평택시유기동물보호소,경기도 평택시청
28,공고중,[개] 믹스견,암컷,0.0,안정리 152-19,2021,3.3,경기-평택-2021-00850,2021-05-12~2021-05-24,안정리 152-19,순함,평택시유기동물보호소,경기도 평택시청
29,공고중,[개] 믹스견,수컷,0.0,갈색,2015,13,경기-평택-2021-00851,2021-05-12~2021-05-24,팔각정길 8ㄱ7,순함,평택시유기동물보호소,경기도 평택시청
30,공고중,[개] 믹스견,암컷,0.0,갈색,2015,12,경기-평택-2021-00852,2021-05-12~2021-05-24,팔각정길 8ㄱ7,순함,평택시유기동물보호소,경기도 평택시청
31,공고중,[개] 믹스견,암컷,0.0,흰색,2015,15,경기-평택-2021-00853,2021-05-12~2021-05-24,팔각정길 8ㄱ7,순함,평택시유기동물보호소,경기도 평택시청
32,완료(귀가),[개] 치와와,암컷,,"황색, 흰색, 갈색",2019,2,경기-고양-2021-00426,2021-005-12~2021-05-24,대화동 2321,없음,고양시동물보호센터,경기도 고양시청
33,완료(귀가),[개] 불독,수컷,0.0,갈백,2016,20,경기-과천-2021-00022,2021-005-12 ~2021-05-24,과천소방서에서 인수,순함.,한국야생동물보호협회,경기도 과천시청
34,공고중,[개] 골든 리트리버,수컷,0.0,살구색,2014,22,경기-남양주-2021-00623,2021-005-12~2021-05-24,금곡동 710ㄱ,목줄없고 온순함,남양주동물보호협회,경기도 남양주시청
35,공고중,[개] 믹스견,암컷,,갈,2021,4,경기-시흥-2021-00291,2021-005-12 ~2021-05-24,거모동612-1 부근,"6개월 추정, 순함, 겁많음",한국야생동물보호협회,경기도 시흥시청
36,공고중,[개] 푸들,수컷,1.0,갈,2018,,경기-시흥-2021-00292,2021-005-12 ~2021-05-24,거모동612-1 부근,"순함,겁많음",한국야생동물보호협회,경기도 시흥시청
37,공고중,[개] 믹스견,암컷,,갈,2021,4,경기-시흥-2021-00293,2021-05-12~2021-05-24,거모동612-1 부근,"순함,애교많음",한국야생동물보호협회,경기도 시흥시청
38,공고중,[개] 믹스견,수컷,0.0,흑,2021,2.6,경기-시흥-2021-00294,2021-005-12 ~2021-05-24,시흥시농업기술센터에서 인수,3개월추정. 순함.,한국야생동물보호협회,경기도 시흥시청
39,공고중,[개] 푸들,암컷,,백갈,2013,4.6,경기-시흥-2021-00295,2021-005-12 ~2021-05-24,시흥시농업기술센터에서 인수,순함. 누더기.,한국야생동물보호협회,경기도 시흥시청
40,공고중,[개] 믹스견,암컷,,갈흑,2021,8,경기-시흥-2021-00296,2021-005-12 ~2021-05-24,장곡동 66-1 부근,6개월추정. 목에상처. 순함.,한국야생동물보호협회,경기도 시흥시청
41,공고중,[개] 믹스견,수컷,0.0,갈흑,2021,8,경기-시흥-2021-00297,2021-005-12 ~2021-05-24,장곡동 66-1 부근,6개월추정. 순함.,한국야생동물보호협회,경기도 시흥시청
42,공고중,[개] 믹스견,암컷,,백,2021,8,경기-시흥-2021-00298,2021-005-12 ~2021-05-24,장곡동 66-1 부근,6개월추정. 이마에상처. 순함.,한국야생동물보호협회,경기도 시흥시청
43,공고중,[개] 믹스견,수컷,0.0,노랑,2019,8,경기-하남-2021-00170,2021-05-12~2021-05-24,새능교회입구,교통사고,하남동물병원,경기도 하남시청
44,완료(귀가),[개] 푸들,수컷,1.0,베이지,2018,8,경기-용인-2021-00337,2021-05-12~2021-05-24,기흥구 지곡동 써니밸리 아파트,동물등록 되어있음 - 뭉치,용인시 동물보호센터,경기도 용인시청
45,공고중,[개] 믹스견,수컷,0.0,흰색,2019,6.8,경기-파주-2021-00250,2021-005-12~2021-05-24,명봉산로79번길22,왼쪽 후지 골절 심한 외상,행복한동물병원,경기도 파주시청
46,공고중,[개] 믹스견,수컷,0.0,크림색,2018,12.8,경기-파주-2021-00251,2021-05-12~2021-05-24,법원읍 삼방리 474 인근,경계심있음. 목줄착용,파주독 애견호텔,경기도 파주시청
47,완료(귀가),[개] 믹스견,수컷,0.0,흰색,2017,26.0,경기-가평-2021-00093,2021-05-12~2021-05-24,개망골 수목원 주변,"개망골 수목원 부근. 산속에서 발견, 붉은색(남음) 목걸이 착",가평군유기동물보호소,경기도 가평군청
48,공고중,[개] 믹스견,암컷,0.0,황갈색,2017,,경기-양평-2021-00171,2021-05-12~2021-05-24,양동로1639,순하고 암전함,양평군유기동물보호소,경기도 양평군청
49,공고중,[개] 믹스견,암컷,,갈색,2014,,경기-화성-2021-00645,2021-05-12~2021-05-21,봉담읍 상기리 653번지 옆,이빨이 몇개없고 나이가 좀있는 아이,남양유기견보호센터,경기도 화성시청
50,완료(귀가),[개] 미니어쳐 푸들,암컷,,갈색,2017,5,경기-화성-2021-00646,2021-05-12~2021-05-21,동탄순환대로20길 45 금강4차아파트 관리사무소,"아파트 관리사무소에서 보호인수한 아이, 미용이 되어있고 적",남양유기견보호센터,경기도 화성시청
51,완료(귀가),[개] 말티즈,암컷,,흰색,2019,3,경기-화성-2021-00647,2021-05-12~2021-05-21,동탄순환대로20길 45 금강4차아파트 관리사무소,아파트 관리사무소에서 보호인수한 아이,남양유기견보호센터,경기도 화성시청
52,종료(자연사),[개] 믹스견,수컷,0.0,갈색,2019,10,경기-화성-2021-00648,2021-05-12~2021-05-21,장안면 사곡리 125-5,"장안119에서 인수한 아이, 코가 연분홍색이고 초록색목줄 착",남양유기견보호센터,경기도 화성시청
53,공고중,[개] 믹스견,수컷,0.0,흰색,2016,20,경기-화성-2021-00659,2021-05-12~2021-05-21,장지동 954-ㄱ1,얼굴이 크고 양귀가 질은 갈색이다.,남양유기견보호센터,경기도 화성시청
54,공고중,[개] 믹스견,수컷,0.0,검정,2021,5,경기-화성-2021-00660,2021-05-12~2021-05-21,매송면 야목역 앞,"양전한아이, 항문이 튀어나와있다.",남양유기견보호센터,경기도 화성시청
55,완료(귀가),[개] 라브라도 리트리버,수컷,,검정,2016,46,경기-화성-2021-00661,2021-05-12~2021-05-21,송산119,"갈색목줄착용, 사람을 좋아하며 살이많이 씬 강아지",남양유기견보호센터,경기도 화성시청
56,공고중,[개] 푸들,수컷,0.0,갈색,2018,,강원-동해-2021-00088,2021-05-12~2021-05-24,동해시 천곡동 종합운동장,상태양호,동해시유기동물보호소,강원도 동해시청
57,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,4,강원-동해-2021-00089,2021-05-12~2021-05-24,동해시 천곡동 감추7길 37,상태양호,동해시유기동물보호소,강원도 동해시청
58,공고중,[개] 믹스견,암컷,0.0,검정갈색,2018,4,강원-동해-2021-00090,2021-05-12~2021-05-24,동해시 발한동 건강검진센터,상태양호,동해시유기동물보호소,강원도 동해시청
59,공고중,[개] 말티즈,수컷,0.0,흰색,2018,4,강원-동해-2021-00091,2021-05-12~2021-05-24,동해시 발한동 60샷시,상태양호,동해시유기동물보호소,강원도 동해시청
60,완료(귀가),[개] 치와와,암컷,,흰색,2021,,강원-인제-2021-00037,2021-05-12~2021-05-24,인제읍 합강리 215 행복마을아파트,한쪽다리가 불편함,인제군유기동물보호소,강원도 인제군청
61,완료(귀가),[개] 믹스견,암컷,,검갈,2018,18,충북-충주-2021-00183,2021-05-12~2021-05-21,소태면 느티나무카페,"순함,목줄착용,사상충양성",충주시동물보호센터,충청북도 충주시청
62,완료(귀가),[개] 푸들,수컷,0.0,갈색,2013,3.9,충북-제천-2021-00101,2021-05-12~2021-05-24,우리은행인근 6625편의점 옆,분홍색 아디다스옷착용,제천시 동물보호센터,충청북도 제천시정
63,공고중,[개] 믹스견,암컷,,흰색,2021,8,충북-증평-2021-00089,2021-05-12~2021-05-24,미랭이2길 18-26,건강함,증평가정견훈련소,충청북도 증평군청
64,완료(귀가),[개] 골든 리트리버,수컷,0.0,베이지,2018,25,충북-청주-2021-00433,2021-05-12~2021-05-24,무농정로 27,주인분 바로 반환,반려동물보호센터,충청북도 청주시정
65,공고중,[개] 믹스견,수컷,0.0,흰갈검,2019,20,충북-청주-2021-00434,2021-05-12~2021-05-24,오창 미호천 다리 부근,순한 성격,반려동물보호센터,충청북도 청주시청
66,공고중,[개] 믹스견,암컷,0.0,연갈색,2021,4.50,충남-보령-2021-00151,2021-05-12~2021-05-24,남포면 창동리 여명상회 근처,6개월 추정,보령시임시동물보호소,충청남도 보령시청
