,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(입양),[개] 이탈리안 그레이 하운드,수컷,0.0,갈,2021,1.6,서울-양천-2021-00059,2021-005-08~2021-05-ㄱ78,목동531-13 (다음5-6),이갈이하지않은어린강아지로온순하고잘따르나엄청짓는편임,강현림동물병원,서울특별시 양천구청
1,완료(귀가),[개] 믹스견,수컷,0.0,검,2018,,서울-강서-2021-00039,2021-05-008 ~2021-05-18,마곡동 일대,"빨강+검정 목줄/체인리드줄. 양귀끝접힘, 코검정, 사람따름/",한국동물구조관리협회,서울특별시 강서구청
2,완료(귀가),[개] 진도견,암컷,,흰색,2019,18,대구-수성-2021-00157,2021-05-08 ~2021-05-18,수성119구조대,아주 순함,제니스동물병원,대구광역시 수성구청
3,완료(귀가),[개] 포메라니안,수컷,0.0,흰색,2016,4,대구-수성-2021-00159,2021-05-08 ~2021-05-18,동일초등학교 인근,잠복고환,신세계동물병원,대구광역시 수성구청
4,완료(귀가),[개] 말티즈,암컷,,흰,2013,1.66,대구-수성-2021-00160,2021-05-08 ~2021-05-18,범물동 동아백화점,"순함,작고 귀여움",예스동물병원,대구광역시 수성구청
5,완료(귀가),[개] 말티즈,수컷,0.0,흰,2015,5,광주-광산-2021-00281,2021-05-008 ~2021-05-18,광산구 신가동,21-0541 이노,광주 동물보호소,광주광역시 광산구청
6,완료(귀가),[개] 믹스견,암컷,,갈검색,2020,4.94,경기-성남-2021-00240,2021-05-08~2021-05-18,분당구청,송곳나 깨져 있음.,펫토피아동물병원,경기도 성남시청
7,보호중,[개] 프렌치 불독,수컷,,검흰,2019,7.7,경기-부천-2021-00289,2021-05-008 ~2021-05-18,원종동 효자아파트,"잠복고환가능성,마른편,사람잘따름",24시아이동물메디컬,경기도 부천시청
8,완료(귀가),,수컷,0.0,갈검,2018,3.2,경기-부천-2021-00290,2021-05-008 ~2021-05-18,심곡천,최근에 미용. 순함.,이동물병원,경기도 부천시청
9,완료(귀가),[개] 믹스견,암컷,0.0,"흰,검",2021,4.8,경기-부천-2021-00291,2021-05-08 ~2021-05-18,원종동 336-20 빌라,"입가,발바닥 흰색털, 순함, 겁있음",24시아이동물메디컬,경기도 부천시청
10,완료(귀가),[개] 코카 스파니엘,수컷,1.0,갈흰,2016,,경기-부천-2021-00293,2021-05-008 ~2021-05-18,그린타운 한신 1316동 앞,"좌측 손목관절 이상/기형(골절), 비만, 가죽 목끈 착용. 순함.",이동물병원,경기도 부천시청
11,보호중,[개] 믹스견,암컷,0.0,흰색,2021,1.6,경기-부천-2021-00294,2021-05-08 ~2021-05-18,연동로57-49,순함,가나동물병원,경기도 부천시청
12,보호중,[개] 믹스견,수컷,0.0,백,2019,20,경기-안산-2021-00395,2021-05-008~2021-0578,대부동동 1089-3 부근,"겁많음,경계심많음",한국야생동물보호협회,경기도 안산시청
13,완료(귀가),[개] 시츄,수컷,0.0,흰색 갈색,2019,6.2,경기-남양주-2021-00599,2021-05-08~2021-0578,평내 신촌초교 정문,목줄없고 미용했으며 온순함,남양주동물보호협회,경기도 남양주시청
14,공고중,[개] 말티즈,수컷,0.0,백,2011,4,경기-시흥-2021-00284,2021-005-08~2021-05-20,시흥경찰서에서 인수,"전체적으로피부질환심함,치아상태안좋음",한국야생동물보호협회,: 경기도 시흥시청
15,공고중,[개] 믹스견,암컷,,갈,2020,130,경기-시흥-2021-00285,2021-05-08 ~2021-05-20,정왕동 871-18 부근,오른쪽뒷다리올무걸려서괴사심함,한국야생동물보호협회,경기도 시흥시청
16,보호중,[개] 스피츠,수컷,0.0,흰색,2020,5,경기-파주-2021-00243,2021-05-08 ~2021-05-18,적성 전통시장,사람을 잘 따르고 착함,롬동물병원,경기도 파주시청
17,완료(입양),[개] 믹스견,암컷,,갈색,2018,12,충북-충주-2021-00180,2021-05-08 ~2021-05-17,한국관 인근,"순함,사상충음성",충주시동물보호센터,충청북도 충주시청
18,보호중,[개] 말티즈,수컷,0.0,흰색,2019,30,충북-청주-2021-00420,2021-05-08 ~2021-05-18,비하동 현대병원 옆 공터,"혈변및 기력없음..예후 관찰필요, 상태 호전중",반려동물보호센터,충청북도 청주시정
19,완료(귀가),[개] 핏불테리어,수컷,0.0,노랑색,2018,25,전북-전주-2021-00607,2021-05-008 ~2021-05-77,내동길16,"목줄있음, 등에 상처",프렌즈동물병원,전라북도 전주시청
20,보호중,[개] 믹스견,암컷,0.0,화이트,2020,10,전북-군산-2021-00426,2021-05-08 ~2021-05-18,서수면 신상용전길 21-3,풀장에 빠진 아이 집주인분 신고로 구조 경계가 매우 사나움,군산유기동물보호센터,전라북도 군산시청
21,보호중,[개] 믹스견,수컷,0.0,화이트,2021,2.5,전북-군산-2021-00427,2021-05-08 ~2021-05-18,옥서면 신동1길,순하며 사람 좋아함,군산유기동물보호센터,전라북도 군산시청
22,공고중,[개] 믹스견,수컷,0.0,브라운,2021,4.6,전북-임실-2021-00066,2021-05-08 ~2021-05-24,관촌면 사선대,좌측전지파행,박영재동물병원,전라북도 임실군정
23,보호중,[개] 믹스견,암컷,0.0,흑백,2020,14,경북-포항-2021-00560,2021-005-008 ~2021-05-18,경북 포항시 북구 청하면 청하로200번길 6 청하시장 인근,"보더콜리느낌의 털색과 사이즈,블랙턱시도입은모색과 밝은 회",영일동물플러스,경상북도 포항시청
24,보호중,[개] 믹스견,암컷,0.0,검정,2016,13,경북-문경-2021-00142,2021-05-008 ~2021-05-77,산양 불암,출산후10일정도된 어미와 새끼4마리 함께 구조,종합가축병원,경상북도 문경시청
25,보호중,[개] 믹스견,수컷,0.0,검정,2021,0.6,경북-문경-2021-00143,2021-05-008 ~2021-05-77,산양 불암,출산후10일정도된 어미와 새끼5마리 함께 구조,종합가축병원,경상북도 문경시청
26,보호중,[개] 믹스견,수컷,0.0,검정,2021,0.6,경북-문경-2021-00144,2021-05-008 ~2021-05-77,산양 불암,출산후10일정도된 어미와 새끼5마리 함께 구조,종합가축병원,경상북도 문경시청
27,보호중,[개] 믹스견,수컷,0.0,아이보리,2021,0.6,경북-문경-2021-00145,2021-05-008 ~2021-05-77,산양 불암,출산후10일정도된 어미와 새끼5마리 함께 구조,종합가축병원,경상북도 문경시청
28,보호중,[개] 믹스견,수컷,0.0,아이보리,2021,0.7,경북-문경-2021-00146,2021-05-008 ~2021-05-77,산양 불암,출산후10일정도된 어미와 새끼5마리 함께 구조,종합가축병원,경상북도 문경시청
29,보호중,[개] 믹스견,암컷,0.0,흰색,2021,1.36,"생후 44일, 공고번호 71번의 새끼, 어미와 함께 보호중",2021-05-08 ~2021-05-18,압량 신대리,,경산시유기동물보호소,경상북도 경산시정
30,보호중,[개] 믹스견,암컷,0.0,흰색,2021,2.04,"생후 44일, 공고번호 71번의 새끼, 어미와 함께 보호중",2021-05-08 ~2021-05-18,압량 신대리,,경산시유기동물보호소,경상북도 경산시정
31,보호중,[개] 믹스견,암컷,0.0,흰색,2021,1.24,"생후 44일, 공고번호 71번의 새끼, 어미와 함께 보호중",2021-05-08 ~2021-05-18,압량 신대리,,경산시유기동물보호소,경상북도 경산시정
32,보호중,[개] 믹스견,수컷,0.0,갈색,2021,1.96,"생후 50일, 공고번호 147번의 새끼, 어미와 함께 보호중",2021-05-08 ~2021-05-18,압량 신윌리,,경산시유기동물보호소,경상북도 경산시정
33,보호중,[개] 믹스견,암컷,0.0,누런색,2021,1.9,세종-세종-2021-00200,2021-05-008 ~2021-05-17,연서면 쌍류리 216,"40일추정, 집 몇 나무더미에서 발견, 어미실종",세종유기동물보호센터,세종특별자치시청
34,보호중,[개] 믹스견,암컷,0.0,흰색,2021,1.9,세종-세종-2021-00201,2021-05-008 ~2021-05-17,연서면 쌍류리 216,"40일추정, 집 몇 나무더미에서 발견, 어미실종",세종유기동물보호센터,세종특별자치시청
35,보호중,[개] 믹스견,암컷,0.0,흰색,2021,1.82,세종-세종-2021-00202,2021-05-008 ~2021-05-17,연서면 쌍류리 216,"40일추정, 집 몇 나무더미에서 발견, 어미실종",세종유기동물보호센터,세종특별자치시청
36,완료(귀가),[개] 포메라니안,암컷,,크림색&8070;진갈색,2011,3,충남-아산-2021-00370,2021-05-09 ~2021-05-18,온천대로 1794번길68,664호(관리) 370호(공고),아산시동물보호센터,충청남도 아산시청
37,공고중,[개] 믹스견,수컷,0.0,흰색,2021,1,전북-익산-2021-00549,2021-05-009 ~2021-05-20,익산시석암동56번지,생후50일정도 스피츠믹스개이며 작고이쁘게생음,익산유기동물보호소,전라북도 익산시청
38,공고중,[개] 믹스견,암컷,0.0,흰색,2021,1,전북-익산-2021-00550,2021-05-009 ~2021-05-20,익산시석암동56번지,생후50일정도 스피츠믹스개이며 작고순하며영리함,익산유기동물보호소,전라북도 익산시청
39,공고중,[개] 믹스견,암컷,0.0,검갈색,2021,1,전북-익산-2021-00551,2021-05-09 ~ 2021-05-20,익산시석암동56번지,생후50일정도 발발이개이며 작고이,익산유기동물보호소,전라북도 익산시청
40,공고중,[개] 믹스견,암컷,0.0,흰색,2021,1.2,전북-익산-2021-00552,2021-05-09 ~ 2021-05-20,익산시석암동56번지,생후50일정도 발발이개이며 작고순하며이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
41,완료(귀가),[개] 믹스견,수컷,0.0,검정,2021,4.5,경북-영주-2021-00106,2021-05-09 ~ 2021-05-20,영주시 풍기읍사무소 부근,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
