,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 미니어쳐 핀셔,수컷,0.0,"검, 갈",2014,7.6,서울-강동-2021-00084,"2021-05-10 ~2021-05-20""",중앙보훈병원역 2번출구,"후지며느리발톱있음, 치석경미, 양쪽슬개골탈구1기",강동리본센터,서울특별시 강동구청
1,완료(귀가),[개] 스피츠,암컷,0.0,흰색,2018,4.0,부산-연제-2021-00092,2021-05-10 ~2021-05-20,고분로 143번길 28,"온순, 연제구 1-38",청조동물병원,부산광역시 연제구청
2,완료(귀가),[개] 푸들,암컷,0.0,검정색,2011,4.0,부산-연제-2021-00093,2021-05-10 ~2021-05-20,법원북로 71,"노령견(옷착용), 연제구 139",청조동물병원,부산광역시 연제구정
3,공고중,[개] 믹스견,수컷,0.0,검갈,2019,5,대구-중구-2021-00067,2021-05-10~2021-05-20,대구 중구 공평로4길 37-10,첫구조 당시 털이 많이 엉켜있었음 임보하던 분이 다 민 상태.,대구시수의사회,대구광역시 중구청
4,완료(귀가),[개] 시츄,암컷,,갈색+흰색,2018,8,대구-동구-2021-00102,2021-05-10 ~2021-05-20,율하 119,미용 깨끗,대구유기동물보호센터,대구광역시 동구청
5,공고중,[개] 믹스견,암컷,0.0,갈색,2021,0.65,대구-북구-2021-00099,2021-05-10 ~2021-05-20,금호 나1천년나무 5단지 부근,"기력없음, 감기증세, 영양상태 불량",대구유기동물보호센터,대구광역시 북구청
6,공고중,[개] 믹스견,암컷,0.0,갈색,2021,0.65,대구-북구-2021-00100,2021-05-10 ~2021-05-20,금호 나1천년나무 5단지 부근,"기력없음, 감기증세, 영양상태 불량",대구유기동물보호센터,대구광역시 북구청
7,공고중,[개] 믹스견,암컷,0.0,갈색,2021,0.62,대구-북구-2021-00101,2021-05-10 ~2021-05-20,금호 나1천년나무 5단지 부근,"기력없음, 감기증세, 영양상태 불량",대구유기동물보호센터,대구광역시 북구청
8,종료(자연사),[개] 진도견,수컷,0.0,흰색,2016,20,대구-달성-2021-00211,2021-05-10 ~2021-05-20,구라리 공장 마당,뒷다리 올무에 걸린 상처가 심한 상태임.,화원연합동물병원,대구광역시 달성군청
9,완료(귀가),[개] 잉글리쉬 스프링거 스파니엘,암컷,,"흰,검",2017,17,광주-남구-2021-00131,2021-05-10 ~2021-05-20,남구 송암119,21-0545 애란,광주 동물보호소,광주광역시 남구청
10,공고중,[개] 믹스견,수컷,0.0,갈,2015,15,광주-광산-2021-00285,2021-05-10 ~2021-05-20,광산구 송정동,21-0544 불티,광주 동물보호소,광주광역시 광산구청
11,완료(귀가),[개] 비송 프리제,수컷,1.0,흰,2019,5,광주-광산-2021-00286,2021-05-10 ~2021-05-20,광산구 우산동,21-0546 로우,광주 동물보호소,광주광역시 광산구청
12,완료(귀가),[개] 잉글리쉬 세터,암컷,,검백,2018,16,대전-대덕-2021-00107,2021-05-10~2021-05-20,대전광역시 대덕구 중리동 174-2 쿨마트 주변,,대전동물보호센터,대전광역시 대덕구청
13,공고중,[개] 시바,수컷,,백황,2019,8,대전-대덕-2021-00108,"2021-05-10 ~2021-05-20""",대전광역시 대덕구 상서동 262-8 진성자동차공업사 주변,,대전동물보호센터,대전광역시 대덕구정
14,완료(귀가),[개] 웰시 코기 브로크,수컷,0.0,갈백,2014,9,경기-안양-2021-00071,2021-05-10 ~2021-05-20,평촌대로 374번길 50 부근,빨간목줄. 순함.,한국야생동물보호협회,경기도 안양시청
15,공고중,[개] 믹스견,수컷,0.0,흑백,2021,7,경기-광명-2021-00069,2021-05-10 ~2021-05-24,안터길 2477 부근,6개월추정. 순함. 초록목줄. 이마흰털.,한국야생동물보호협회,경기도 광명시청
16,공고중,[개] 믹스견,암컷,0.0,"흰색,검정",2018,8,경기-평택-2021-00827,2021-05-10 ~2021-05-20,장당동 411-6,사람을 잘 따름,평택시유기동물보호소,경기도 평택시청
17,공고중,[개] 믹스견,수컷,0.0,검정,2021,0.6,경기-평택-2021-00828,2021-05-10 ~2021-05-20,장당동 411-6,15일추정,평택시유기동물보호소,경기도 평택시청
18,공고중,[개] 믹스견,수컷,0.0,검정,2021,0.6,경기-평택-2021-00829,2021-05-10 ~2021-05-20,장당동 411-6,15일추정,평택시유기동물보호소,경기도 평택시청
19,공고중,[개] 믹스견,수컷,0.0,검정,2021,0.6,경기-평택-2021-00830,2021-05-10 ~2021-05-20,장당동 411-6,15일추정,평택시유기동물보호소,경기도 평택시청
20,공고중,[개] 믹스견,수컷,0.0,갈색,2021,0.6,경기-평택-2021-00831,2021-05-10 ~2021-05-20,장당동 411-6,15일추정,평택시유기동물보호소,경기도 평택시청
21,공고중,[개] 믹스견,수컷,0.0,"갈색,흰색",2019,8.3,경기-평택-2021-00832,2021-05-10 ~2021-05-20,신대1길 43-22,순함,평택시유기동물보호소,경기도 평택시청
22,공고중,[개] 믹스견,수컷,,황색,2021,23.4,경기-고양-2021-00413,2021-05-10 ~2021-05-20,성사동 740 지하차도부근,"부상견, 녹색 목줄착용",고양시동물보호센터,경기도 고양시청
23,공고중,[개] 진도견,수컷,0.0,흰색,2020,11.5,경기-고양-2021-00415,2021-05-10 ~2021-05-20,중산동 중산마을9710단지,파란색 목줄 착용,고양시동물보호센터,경기도 고양시청
24,공고중,[개] 복서,수컷,1.0,"갈색,검정",2017,25,경기-고양-2021-00416,2021-005-10 ~2021-05-20,식사동 214,쇠사슬로 된 목줄 착용,고양시동물보호센터,경기도 고양시청
25,완료(귀가),[개] 믹스견,수컷,0.0,흰색,2020,20,경기-남양주-2021-00604,2021-05-10 ~2021-05-20,일패동 208-19,목줄없고 온순하나 겁이많음,남양주동물보호협회,경기도 남양주시청
26,종료(자연사),[개] 믹스견,암컷,0.0,흰색,2021,2.4,경기-남양주-2021-00605,2021-05-10 ~2021-05-20,모란공원,들개새끼로 어린강아지임,남양주동물보호협회,경기도 남양주시청
27,공고중,[개] 믹스견,암컷,0.0,황색,2021,4.5,경기-남양주-2021-00606,2021-05-10 ~2021-05-20,모란공원,어린강아지며 온순함.탈장증세,남양주동물보호협회,경기도 남양주시청
