,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(입양),[개] 웰시 코기 프로크,수컷,0.0,갈색,2018,2018,서울-마포-2021-00038,2021-03-29 ~2021-04-08,중동초등학교,하늘색목줄착용/사람잘따름/순함,홍익동물병원,서울특별시 마포구청
1,완료(귀가),[개] 말티즈,암컷,1.0,흰색,2021,3,대구-중구-2021-00036,2021-03-29 ~2021-04-08,수성구 두산동 소재 금수강산 삼계탕 뒷 콜목 주택가,동물등록 되어있음,대구시수의사회,대구광역시 중구청
2,완료(입양),[개] 믹스견,수컷,0.0,갈색,2021,,대구-달서-2021-00074,2021-03-29 ~2021-04-08,송현 119,.,대구유기동물보호센터,대구광역시 달서구청
3,완료(입양),[개] 라브라도 리트리버,암컷,0.0,크림색,2021,2[,대구-달성-2021-00129,2021-03-29 ~2021-04-08,하빈면 하산리 낙동강변,.,119동물병원,대구광역시 달성군청
4,종료(자연사),[개] 믹스견,암컷,0.0,갈,2021,5,광주-서구-2021-00093,2021-03-29 ~2021-04-08,서구 화정119,21-0355 오종,광주 동물보호소,광주광역시 서구청
5,완료(입양),[개] 푸들,암컷,,갈,2018,5,광주-서구-2021-00094,2021-03-29 ~2021-04-08,서구 광천동,21-0356 메로,광주 동물보호소,광주광역시 서구청
6,완료(귀가),[개] 믹스견,수컷,0.0,"흰,갈",2017,,광주-북구-2021-00147',2021-03-29 ~2021-04-08,북구 운암동,21-0354 진주(돌이),광주 동물보호소,광주광역시 북구청
7,완료(입양),[개] 푸들,수컷,,갈,2018,5,광주-광산-2021-00162,2021-03-29 ~2021-04-08,광산구 첨단119,21-0357 양파,광주 동물보호소,광주광역시 광산구청
8,보호중,[개] 믹스견,암컷,,백,2018,,대전-대덕-2021-00064,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24- 번지 주변,,대전동물보호센터,대전광역시 대덕구정
9,완료(입양),[개] 믹스견,암컷,,백,2021,5,대전-대덕-2021-00065,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24- 번지 주변,,대전동물보호센터,대전광역시 대덕구정
10,보호중,[개] 믹스견,암컷,,백,2020,1,대전-대덕-2021-00066,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24- 번지 주변,,대전동물보호센터,대전광역시 대덕구정
11,완료(입양),[개] 믹스견,,,,,,대전-대덕-2021-00067,2021-03-29 ~2021-04-08,대전광역시 대덕구 평촌동 24-1 번지 주변,"4개월령 추정, 8마리 동시구조",대전동물보호센터,대전광역시 대덕구정
12,완료(입양),[개] 믹스견,수컷,,황,2021,4,대전-대덕-2021-00068,2021-03-29 ~2021-04-08,대전광역시 대덕구 평촌동 24-1 번지 주변,"4개월령 추정, 8마리 동시구조",대전동물보호센터,대전광역시 대덕구정
13,보호중,[개] 믹스견,암컷,,황,2019,,대전-대덕-2021-00069,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24-1 번지 주변,8마리 동시구조,대전동물보호센터,대전광역시 대덕구정
14,보호중,[개] 믹스견,암컷,,백,2020,12,대전-대덕-2021-00070,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24-1 번지 주변,8마리 동시구조,대전동물보호센터,대전광역시 대덕구정
15,보호중,[개] 믹스견,암컷,,백,2019,,대전-대덕-2021-00071,2021-03-29 ~ 2021-04-08,대전광역시 대덕구 평촌동 24-1 번지 주변,8마리 동시구조,대전동물보호센터,대전광역시 대덕구정
16,보호중,[개] 퍼그,수컷,,검황,2020,,대전-대덕-2021-00072,2021-03-29 ~2021-04-08,대전광역시 대덕구 송촌남로 45번길 15 ^동 28호 주변,,대전동물보호센터,대전광역시 대덕구청
17,보호중,[개] 믹스견,암컷,0.0,"검정,황색",2021,2,울산-남구-2021-00080,2021-03-29 ~2021-04-08,테크노산업단지44번길29-4주변,"나이-45일전후,온순함",미래펫동물병원,울산광역시 남구청
18,완료(입양),[개] 믹스견,수컷,0.0,크림색,2021,2.4,울산-남구-2021-00081,2021-03-29 ~2021-04-08,테크노산업단지44번길29-4주변,"나이-45일전후,온순함",미래펫동물병원,울산광역시 남구청
19,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,2.33,울산-남구-2021-00082,2021-03-29 ~2021-04-08,신복로타리,"외고환(복벽고환), 얼굴 피부염",남산동물병원,울산광역시 남구청
20,완료(입양),[개] 포메라니안,수컷,1.0,황색,2013,3.5,울산-울주-2021-00199,2021-03-29 ~2021-04-08,온양읍 내고산리 공원,미용되어 있음,울산유기동물보호센터,울산광역시 울주군청
21,완료(입양),[개] 푸들,수컷,1.0,진갈색,2017,7.3,경기-성남-2021-00144,2021-03-29 ~2021-04-08,신흥동3186,"주인분 사망하여 보호소로 인계, 송곳니 치석심함.",펫토피아동물병원,경기도 성남시청
22,완료(귀가),[개] 요크셔 테리어,암컷,,흑갈,2011,4.3,경기-안양-2021-00040,2021-03-29 ~2021-04-08,안양동759-51 부근,연두색 끈으로 머리 묶음. 순함. 혀 내밀고 있음. 꼬리단미.,한국야생동물보호협회,경기도 안양시정
23,완료(귀가),[개] 말티즈,암컷,,백,2011,3.2,경기-안양-2021-00041,2021-03-29 ~2021-04-08,박달지구대에서 인수,칩있음. 다리만 미용.,한국야생동물보호협회,경기도 안양시청
24,완료(귀가),[개] 말티즈,암컷,,백,2014,2.9,경기-안양-2021-00042,2021-03-29 ~2021-04-08,박달지구대에서 인수,경계심있음. 전체미용. 칩있음,한국야생동물보호협회,경기도 안양시청
25,완료(귀가),[개] 스피츠,수컷,,백,2021,3.4,경기-안양-2021-00043,2021-03-29 ~2021-04-08,석수동3074 부근,6개월추정. 설사. 겁많음. 경계심많음. 마음든든병원에서 인,한국야생동물보호협회,경기도 안양시청
26,종료(안락사),[개] 믹스견,,,,,,경기-광명-2021-00035,2021-03-29 ~2021-04ㄱ72,광명119안전센터에서 인수,경계심있음. 겁많음. 털 심하게 엉킴. 삽살개 믹스 추정.,한국야생동물보호협회,경기도 광명시청
27,보호중,[개] 믹스견,암컷,,백갈,2021,16,경기-광명-2021-00036,2021-03-29 ~2021-04-ㄱ72,광남119안전센터에서 인수,나이미상. 겁많음. 경계심많음. 파란목줄.,한국야생동물보호협회,경기도 광명시청
28,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,4.5,경기-평택-2021-00603,2021-03-29 ~2021-04-08,서동대로 572,3개월추정,평택시유기동물보호소,경기도 평택시청
29,완료(입양),[개] 믹스견,암컷,0.0,흰색,2017,15,경기-평택-2021-00604,2021-03-29 ~2021-04-08,당현리 375,경계심함,평택시유기동물보호소,경기도 평택시청
30,종료(자연사),[개] 믹스견,암컷,0.0,검정,2021,0.5,경기-평택-2021-00605,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
31,종료(자연사),[개] 믹스견,암컷,0.0,검정,2021,0.5,경기-평택-2021-00606,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
32,종료(자연사),[개] 믹스견,암컷,0.0,검정,2021,0.5,경기-평택-2021-00607',2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
33,종료(자연사),[개] 믹스견,암컷,0.0,"흰색,검정",2021,0.5,경기-평택-2021-00608,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
34,종료(자연사),[개] 믹스견,암컷,0.0,흰색,2021,0.5,경기-평택-2021-00609,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
35,종료(자연사),[개] 믹스견,수컷,0.0,검정,2021,0.5,경기-평택-2021-00610,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
36,종료(자연사),[개] 믹스견,수컷,0.0,검정,2021,0.5,경기-평택-2021-00611,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
37,완료(입양),[개] 믹스견,수컷,0.0,"흰색,검정",2021,0.5,경기-평택-2021-00612,2021-03-29 ~2021-04-08,당현리 375,강아지,평택시유기동물보호소,경기도 평택시청
38,종료(안락사),[개] 삽살개,수컷,0.0,갈색,2016,20,경기-평택-2021-00613,2021-03-29 ~2021-04-08,진위천 유원지,털엉김심함,평택시유기동물보호소,경기도 평택시청
39,종료(안락사),[개] 믹스견,수컷,0.0,흰색,2012,17,경기-평택-2021-00614,2021-03-29 ~2021-04-08,진위천 주차장,경계함,평택시유기동물보호소,경기도 평택시청
40,완료(귀가),[개] 믹스견,수컷,0.0,흑백갈,2006,8,경기-안산-2021-00248,2021-03-29 ~2021-04-08,와동파출소에서 인수,빨간목줄. 부정교합. 앞니 많이 휘어짐.,한국야생동물보호협회,경기도 안산시청
41,완료(입양),[개] 푸들,암컷,,백,2021,3.2,경기-안산-2021-00249,2021-03-29 ~2021-04-08,고잔동605 부근,10개월추정. 빨간옷 입고있음. 겁많음. 몸 전체 털미용.,한국야생동물보호협회,경기도 안산시청
42,종료(안락사),[개] 믹스견,암컷,,백,2021,15,경기-안산-2021-00250,2021-03-29 ~ 2021-04-08,대부황금로74 부근,나이미상. 초록목줄. 콩상처. 경계심있음.,한국야생동물보호협회,경기도 안산시청
43,종료(안락사),[개] 믹스견,암컷,0.0,백갈,2021,12,경기-안산-2021-00251,2021-03-29 ~2021-04-08,대부119안전센터에서 인수,초록목줄. 젖 불어있음. 경계심있음.,한국야생동물보호협회,경기도 안산시청
44,종료(안락사),[개] 믹스견,수컷,0.0,흑갈,2021,13,경기-안산-2021-00252,2021-03-29 ~2021-04-08,대부119안전센터에서 인수,빨간목줄. 겁많음. 경계심많음.,한국야생동물보호협회,경기도 안산시청
45,완료(귀가),[개] 라브라도 리트리버,수컷,0.0,살구색,2015,22,경기-남양주-2021-00377,2021-03-29 ~2021-04-08,녹촌리 564,황토색 목줄착용.온순함,남양주동물보호협회,경기도 남양주시청
46,완료(귀가),[개] 믹스견,수컷,0.0,흰색 .연황색,2017,3.5,경기-남양주-2021-00378,2021-03-29 ~2021-04-08,광전리 2926,포메믹스견.긴 회색줄.방울달린 빨강색 목줄작용.사람을 잘따,남양주동물보호협회,경기도 남양주시청
47,완료(입양),[개] 푸들,수컷,0.0,살구색,2013,5.1,경기-남양주-2021-00379,2021-03-29 ~2021-04-08,장현로 147번길13,목줄없고 미용했으며 온순함,남양주동물보호협회,경기도 남양주시청
48,종료(자연사),[개] 푸들,암컷,0.0,살구색,2013,3.7,경기-남양주-2021-00380,2021-03-29 ~2021-04-08,장현로 147번길13,목줄없고 체구가 작으며 미용했고 온순함,남양주동물보호협회,경기도 남양주시청
49,종료(안락사),[개] 믹스견,수컷,0.0,황색,2017,6.8,경기-남양주-2021-00381,2021-03-29 ~2021-04-08,고재로 114ㄱ,목줄없고 온순함.뒷다리 골절,남양주동물보호협회,경기도 남양주시청
50,완료(귀가),[개] 믹스견,암컷,,흰색,2014,4.0,경기-남양주-2021-00382,2021-03-29 ~2021-04-08,퇴계원역 앞,목줄없고 매우 사나움,남양주동물보호협회,경기도 남양주시청
51,종료(자연사),[개] 믹스견,암컷,0.0,흑백,2021,5,경기-시흥-2021-00190,2021-03-29 ~2021-04-12,시흥시농업기술센터에서 인수,3개월추정. 경계심많음. 겁많음. 뒷다리 잘 못디.교통사고,한국야생동물보호협회,청
52,완료(입양),[개] 믹스견,암컷,0.0,황색,2018,15,경기-하남-2021-00116,2021-03-29 ~2021-04-08,교산동166,"매우 순하고, 사람을 좋아함",하남동물병원,경기도 하남시청
53,보호중,[개] 믹스견,암컷,0.0,흰색,2021,3.4,경기-용인-2021-00231,2021-03-29 ~2021-04-08,처인구 남사면 진목리 623-2,겁이 많고 소심한 아이,용인시 동물보호센터,경기도 용인시청
54,완료(입양),[개] 믹스견,암컷,,흰색,2016,5,경기-용인-2021-00232,2021-03-29 ~2021-04-08,져인구 양지면 양지리 699-2,"빨간색 옷 착용, 활발한 아이",용인시 동물보호센터,경기도 용인시청
55,완료(입양),[개] 믹스견,암컷,0.0,흰색 황색,2021,3.9,경기-파주-2021-00193,2021-03-29 ~2021-04-08,문화로 28 근처,3~4개월령 추정 강아지 방울달린 초록색 목줄,행복한동물병원,경기도 파주시청
56,완료(입양),[개] 믹스견,암컷,,검정,2013,3.22,경기-파주-2021-00194,2021-03-29 ~2021-04-08,금촌로타리(마포갈비사이밭),"8살추정,포메믹스추정,순함",나은동물병원,경기도 파주시청
57,완료(귀가),[개] 믹스견,암컷,0.0,흰색,2019,15.7,경기-파주-2021-00195,2021-03-29 ~2021-04-08,,경계심있음.,파주독 애견호텔,경기도 파주시청
58,완료(입양),[개] 푸들,암컷,,하양,2016,3.2,경기-안성-2021-00250,2021-03-29 ~2021-04-08,내리1길3,노란 치석이 이빨 전체에 있음,이성준동물병원,경기도 안성시청
59,완료(입양),[개] 믹스견,수컷,0.0,하양,2018,8.4,경기-안성-2021-00251,2021-03-29 ~2021-04-08,공도읍 상마정앞길 37,사람 잘 따르고 귀여움,이성준동물병원,경기도 안성시청
60,완료(입양),[개] 믹스견,암컷,0.0,흰갈,2016,9.0,경기-가평-2021-00062,2021-03-29 ~2021-04-08,위곡리 마을회관 부근,"설악소방서에서 인수받음. 위곡리 마을 배회, 민가마당에서 발",가평군유기동물보호소,경기도 가평군청
61,완료(입양),[개] 포메라니안,수컷,0.0,흰색,2011,2,경기-양평-2021-00114,2021-03-29 ~2021-04-08,대흥1길3,순하고사람을 잘 따름,양평군유기동물보호소,경기도 양평군청
62,보호중,[개] 믹스견,암컷,0.0,갈색,2014,10,경기-양평-2021-00115,2021-03-29 ~2021-04-08,목왕로649번길4,사납고 경계가 심함,양평군유기동물보호소,경기도 양평군청
63,보호중,[개] 믹스견,수컷,0.0,흰색,2020,7,경기-양평-2021-00116,2021-03-29 ~ 2021-04-08,목왕로649번길4,겁이 많으나 순한편.,양평군유기동물보호소,경기도 양평군청
64,종료(안락사),[개] 믹스견,수컷,,흰색,2018,20,경기-화성-2021-00400,2021-03-29 ~2021-04-07,향남읍 행정리 580,겁이 많고 경계가 있으며 입질을 함,남양유기견보호센터,경기도 화성시청
65,종료(안락사),[개] 믹스견,수컷,,갈색,2018,,경기-화성-2021-00401,2021-03-29 ~2021-04-07,서신면 홍법사길 160,순한편,남양유기견보호센터,경기도 화성시청
