,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,종료(자연사),[개] 믹스견,암컷,0.0,"검,갈",2021,3,광주-서구-2021-00152,2021-04-24~2021-05-04,서구 화정동,21-0481 당근,광주 동물보호소,광주광역시 서구청
1,완료(입양),[개] 믹스견,수컷,0.0,"검,갈",2017,6,광주-서구-2021-00157,2021-004-24~2021-05-04,서구 유덕동,"21-0482 완두, 목줄착용",광주 동물보호소,광주광역시 서구청
2,보호중,[개] 믹스견,수컷,0.0,"검,갈",2018,12,광주-서구-2021-00158,2021-04-24~2021-05-04,서구 유덕동,21-0483 녹두,광주 동물보호소,광주광역시 서구청
3,완료(귀가),[개] 말티즈,수컷,1.0,백색,2019,4.2,울산-중구-2021-00065,2021-04-24~2021-05-04,학성동,온순함 진한분홍색의상착용 최근미용흔적있음,산타클라라동물병원,울산광역시 중구청
4,완료(귀가),[개] 말티즈,암컷,,백색,2011,2.84,경기-성남-2021-00214,2021-04-24~2021-05-04,수진동1297,"앞니없음, 치석심함, 배와 어깨에 혹.",펫토피아동물병원,경기도 성남시청
5,완료(귀가),[개] 말티즈,암컷,,백색,2014,3.5,경기-성남-2021-00215,2021-04-24~2021-05-04,태평초등학교,병.,펫토피아동물병원,경기도 성남시청
6,완료(귀가),[개] 말티즈,암컷,,백색,2015,4,경기-성남-2021-00216,2021-04-24~2021-05-04,신흥동3777,"경심함, 치석심함.",펫토피아동물병원,경기도 성남시청
7,완료(귀가),[개] 프렌치 불독,수컷,0.0,백흑,2020,8,경기-안산-2021-00342,2021-04-24~2021-05-04,일동파출소에서 인수,칩있음. 오른쪽눈에 검은 반점. 활발함.,한국야생동물보호협회,경기도 안산시청
8,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2013,3.91,경기-파주-2021-00225,2021-04-24~2021-05-04,금촌 로타리,"네이비색 옷을 입고 있음 , 순함",나은동물병원,경기도 파주시청
9,보호중,[개] 치와와,수컷,1.0,"흑색, 크림색",2017,5.00,경기-이천-2021-00221,2021-04-24~2021-05-04,관고동 영창로,"옷 작용, 온순함",위더스 동물보호센터,경기도 이천시청
10,완료(입양),[개] 믹스견,수컷,0.0,갈색,2021,0.50,경기-광주-2021-00226,2021-04-24~2021-05-04,광주시 초월읍 지월로 일대,"4-60, 2주령, 어미 잃은 젖먹이, 신고자분 입양원함",광주1\0동물병원초월,경기도 광주시청
11,보호중,[개] 믹스견,수컷,0.0,크림색,2018,7.50,경기-여주-2021-00228,2021-04-24~2021-05-04,흥천면 안골길,"목떠착용, 온순함",위더스 동물보호센터,경기도 여주시청
12,보호중,[개] 믹스견,수컷,0.0,크림색,2016,6.30,경기-여주-2021-00229,2021-04-24~2021-05-04,능서면 번도리 대일문수,매우온순함,위더스 동물보호센터,경기도 여주시청
13,보호중,[개] 믹스견,암컷,0.0,검정색,2017,8.50,경기-여주-2021-00230,2021-04-24~2021-05-04,대신면 후포리,경계심이 많음,위더스 동물보호센터,경기도 여주시청
14,보호중,[개] 믹스견,수컷,0.0,흰색,2018,4,강원-동해-2021-00070,2021-04-24~2021-05-04,동해시 북평동 6편한세상,상태양호,동해시유기동물보호소,강원도 동해시청
15,완료(귀가),[개] 믹스견,암컷,0.0,황색,2021,30,충북-청주-2021-00360,2021-04-24~2021-05-04,가경동 발산공원 앞 차량 밑,뒷다리를 아파함(살짝 삐끗한듯...) 눈이 이쁜아이!,반려동물보호센터,충청북도 청주시정
16,완료(귀가),[개] 푸들,암컷,,밝은 갈색,2014,2.5,충북-청주-2021-00361,2021-04-24~2021-05-04,봉명동,"발, 주둥이 미용되어있음, 신고자 입양 원하심",반려동물보호센터,충청북도 청주시청
17,보호중,[개] 말티즈,수컷,0.0,흰색,2018,6,충남-아산-2021-00343,2021-04-24~2021-05-03,풍기동 이지더원1차아파트 단지 내,622호(관리) 343호(공고),아산시동물보호센터,충청남도 아산시청
18,완료(귀가),[개] 포메라니안,암컷,0.0,갈색,2016,,충남-아산-2021-00345,2021-04-24~2021-05-03,용화동 투썸플레이스 주변,624호(관리) 345호(공고) 가슴줄에 외장인식표 부착,아산시동물보호센터,충청남도 아산시청
19,완료(귀가),[개] 믹스견,암컷,,갈&8070;흰색,2018,8,충남-아산-2021-00346,2021-04-24~2021-05-03,온천동 387-6 풀숲,625호(관리) 346호(공고),아산시동물보호센터,충청남도 아산시청
20,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014,4,충남-당진-2021-00202,2021-04-24~2021-05-03,당진시 면천저수지 인근,"자가 미용흔적, 야위어 있음",당진시동물보호소,충청남도 당진시정
21,완료(입양),[개] 진도견,암컷,0.0,흰색,2018,22,전북-전주-2021-00509,2021-04-24~2021-05-03,쑥고개길196-61,포유중,동부동물병원,전라북도 전주시청
22,보호중,[개] 믹스견,암컷,0.0,검정,2021,3.5,전북-전주-2021-00510,2021-04-24~2021-05-03,서신동 1004-7,가슴에 흰털,서신동물병원,전라북도 전주시청
23,보호중,[개] 믹스견,수컷,0.0,검정,2021,5.1,전북-전주-2021-00511,2021-04-24~2021-05-03,서신동 1004-7,가슴에 흰털,서신동물병원,전라북도 전주시청
24,보호중,[개] 믹스견,수컷,0.0,베이지,2021,5.5,전북-전주-2021-00512,2021-04-24~2021-05-03,서신동 1004-7,체형에비해 다리가 김,서신동물병원,전라북도 전주시청
25,보호중,[개] 믹스견,암컷,0.0,검정,2021,3.5,전북-전주-2021-00513,2021-04-24~2021-05-03,서신동 1004-7,발끝에 흰털,서신동물병원,전라북도 전주시청
26,보호중,[개] 말티즈,암컷,0.0,백,2012,3.5,전북-전주-2021-00514,2021-04-24~2021-05-03,전통문화예술회관,"치주염,치석많음,유선종양,심장사상중양성,털이많이엉켜있음",박영재동물병원,전라북도 전주시청
27,보호중,[개] 믹스견,수컷,0.0,베이지,2021,5.0,전북-전주-2021-00515,2021-04-24~2021-05-03,서신동 1004-7,체형에비해 다리가 김,서신동물병원,전라북도 전주시청
28,보호중,[개] 믹스견,수컷,0.0,흰색,2021,3,전남-순천-2021-00201,2021-04-24~2021-05-04,구강리1,"종합백신,코로나접종,진드기예방,구충제투약",순천시유기동물보호소,전라남도 순천시청
29,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,30,전남-순천-2021-00202,2021-04-24~2021-05-04,구강리2,"종합백신,코로나접종,진드기예방,구충제투약",순천시유기동물보호소,전라남도 순천시청
30,종료(안락사),[개] 믹스견,수컷,0.0,흰색,2020,15,전남-고흥-2021-00132,2021-04-24~2021-05-04,고흥군 동강면 대강리,"양전함, 순함",고흥군임시보호센터,전라남도 고흥군청
31,완료(입양),[개] 닥스훈트,암컷,0.0,흑황,2016,4.5,경북-포항-2021-00492,2021-04-24~2021-05-04,경상북도 포항시 북구 아치로 87-2,"장모닥스훈트,돌아다닌지몇일되었다고함,상당히우아하고(김",영일동물플러스,경상북도 포항시청
32,완료(귀가),[개] 아키다,수컷,0.0,황백,2018,35,경북-포항-2021-00494,2021-04-24~2021-05-04,경상북도 포항시 남구 해도동 인근(북부소방서 구조),"목테목줄착용(끈풀린듯함),목뒤에흰색점있음,예전에구조되었|",영일동물플러스,경상북도 포항시청
33,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2015,3,경북-구미-2021-00149,2021-04-24~2021-05-06,도량동 4주공아파트내,"온순하고 잘따름,",구미시 동물보호센터,경상북도 구미시청
34,완료(귀가),[개] 닥스훈트,수컷,1.0,"검정,갈색",2021,6,경북-문경-2021-00120,2021-04-24~2021-05-03,점존파출소,피부병이있고 붉은 목줄착용,종합가축병원,경상북도 문경시정
