,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 말티즈,수컷,0.0,"검,흰",2019,30,광주-서구-2021-00092,2021-03-27~2021-04-06,서구 금호지구대,"21-0350 해피, 귀가예정",광주 동물보호소,광주광역시 서구청
1,완료(귀가),[개] 믹스견,암컷,,"갈,흰",2021,,광주-남구-2021-00065,2021-03-27~2021-04-06,남구구동,"21-0351 꼬비, 하네스는 구조자님께서 해주셨습니다.",광주 동물보호소,광주광역시 남구청
2,완료(귀가),[개] 보스턴 테리어,암컷,0.0,"검,흰",2018,8,광주-광산-2021-00159,2021-03-27~2021-04-06,광산구 운남동,21-0349 짜장,광주 동물보호소,광주광역시 광산구청
3,종료(자연사),[개] 믹스견,암컷,0.0,검정,2021,2021,울산-동구-2021-00056,2021-03-27~2021-04-06,슬도로 42 인근,쇼크상태,동울산동물병원,울산광역시 동구청
4,완료(입양),[개] 비송 프리제,수컷,0.0,흰색,2019,6.6,경기-성남-2021-00142,2021-03-27~2021-04-06,동물수호천사,귀염증,펫토피아동물병원,경기도 성남시청
5,완료(귀가),[개] 푸들,수컷,1.0,갈색,2017,5.5,경기-부천-2021-00151,2021-03-27~2021-04-06,원미동 12-3,"순함,노란색옷착용,미용한지얼마안되보임,다리가 긴편",24시아이동물메디컬,경기도 부천시청
6,완료(귀가),[개] 포메라니안,수컷,1.0,연갈,2020,3.2,경기-부천-2021-00152,2021-03-27~2021-04-06,중동 센트롤파크 푸르지오,귀가 서있음.,이동물병원,경기도 부천시청
7,완료(입양),[개] 사모예드,암컷,0.0,백,2021,14,경기-안산-2021-00239,2021-03-27~2021-04-06,사사동119-21 부근,5개월추정. 순함.,한국야생동물보호협회,경기도 안산시청
8,완료(입양),[개] 믹스견,암컷,0.0,흑갈백,2021,,경기-안산-2021-00240,2021-003-27~2021-04-06,,파란목줄. 애교많음. 순함.8개월 추정,한국야생동물보호협회,경기도 안산시청
9,완료(입양),[개] 믹스견,암컷,0.0,갈흑,2021,8.5,경기-안산-2021-00241,2021-03-27~2021-04-06,시화로130 부근,8개월추정. 체크목줄. 애교많음. 순함.,한국야생동물보호협회,경기도 안산시청
10,완료(귀가),[개] 믹스견,수컷,0.0,백,2019,11,경기-안산-2021-00242,2021-003-27~2021-04-06,사동지구대에서 인수,꽃무늬 옷. 빨간목줄. 순함.,한국야생동물보호협회,경기도 안산시청
11,완료(입양),[개] 치와와,암컷,,백흑,2020,3.4,경기-안산-2021-00243,2021-03-27~2021-04-06,사동1369-9 부근,순함. 눈동자 살짝 하늘색 섞임. 코로 숨 실 때 막힌듯한 숨소,한국야생동물보호협회,경기도 안산시청
12,완료(귀가),[개] 믹스견,암컷,,백갈,2021,15,경기-과천-2021-00019,2021-03-27~2021-04-06,같현동357-5 부근,나이미상. 갈색목줄. 경계심많음. 겁많음.,한국야생동물보호협회,경기도 과천시청
13,완료(귀가),[개] 포메라니안,암컷,0.0,흰색,2018,3.9,경기-남양주-2021-00368,2021-03-27~2021-04-06,진접119,목줄없고 온순한편,남양주동물보호협회,경기도 남양주시청
14,완료(입양),[개] 시츄,수컷,0.0,갈색.흰색,2019,4.6,경기-남양주-2021-00370',2021-03-27~2021-04-06,마석 주공아파트,몸줄착용.사람을 잘따름,남양주동물보호협회,경기도 남양주시청
15,완료(입양),[개] 잭 러셀 테리어,암컷,0.0,갈색및백색,2019,5.5,경기-오산-2021-00036,2021-03-27~2021-04-06,성호대로141,없음,오산시수의사회,경기도 오산시청
16,완료(입양),[개] 셔틀랜드 쉽독,수컷,1.0,갈백색,2019,11.5,경기-오산-2021-00037,2021-03-27~2021-04-06,성호대로141,없음,오산시수의사회,경기도 오산시청
17,보호중,[개] 시바,암컷,,흑갈,2017,15,경기-의왕-2021-00020,2021-03-27~2021-04-06,의왕시청에서 인수,순하나 겁많음.,한국야생동물보호협회,경기도 의왕시청
18,보호중,[개] 믹스견,수컷,,백갈,2018,16,경기-의왕-2021-00021,2021-03-27~2021-04-06,의왕시청에서 인수,경계심있음.,한국야생동물보호협회,경기도 의왕시청
