,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
0,완료(귀가),[개] 진도견,암컷,0.0,흰색,2017,20,서울-용산-2021-00044,2021-04-74~2021-04-26,보광동 9-1 주택가,양호.,남산동물병원,서울특별시 용산구청
1,완료(입양),[개] 믹스견,암컷,0.0,검갈색,2021,1.7,서울-동작-2021-00057,2021-04-74~2021-04-26,노량진 한신아파트 근처,쿨,디아크동물종합병원,서울특별시 동작구정
2,완료(입양),[개] 믹스견,수컷,0.0,갈색,2021,2.2,서울-관악-2021-00124,2021-04-74~2021-04-26,서울대학교야산,"야생들개새끼추정,진드기,설사",러브펫종합동물병원,서울특별시 관악구정
3,완료(입양),[개] 믹스견,암컷,0.0,흰갈,2021,2.2,서울-관악-2021-00125,2021-04-74~2021-04-26,서울대학교야산,"야생들개새끼추정,진드기,설사",러브펫종합동물병원,서울특별시 관악구정
4,완료(입양),[개] 푸들,암컷,0.0,흰색,2017,3.2,서울-관악-2021-00126,2021-04-74~2021-04-26,봉천동715-19,"순하고사람잘따름,눈물자국,칩없음",러브펫종합동물병원,서울특별시 관악구정
5,완료(귀가),[개] 시츄,수컷,,"갈색, 흰색",2014,7.3,서울-서초-2021-00042,2021-04-14~2021-05-04,"서초구 양재동 양재꽃시장 화훼공판장 본관 2층, 12-16","목줄, 리드줄, 옷 등 착용안함. 양전하고 사람 잘 따름.",서초동물사랑센터,서울특별시 서초구청
6,보호중,[개] 라브라도 리트리버,수컷,0.0,아이보리,2016,22,부산-강서-2021-00144,2021-04-74~2021-04-26,공항로 393번길 9-5,"온순한 성격,젖혀진 귀,콩은 까망+밝은갈색 꼬리 끝에 조금",부산동물보호센터,부산광역시 강서구청
7,보호중,[개] 믹스견,수컷,0.0,"흰색,갈색",2020,4,부산-강서-2021-00145,2021-04-74~2021-04-26,대저로 38-12,"떠돌이견이라 사람 손길을 무서워함,흰바탕에 갈색 점박이,,강|",부산동물보호센터,부산광역시 강서구청
8,보호중,[개] 믹스견,수컷,0.0,흰색,2011,4,부산-강서-2021-00146,2021-04-14~2021-04-26,미음산단로 135,"흰색바탕털에 우수에 찬 눈빛,고동색 코,왼쪽 귀가 약간 안으",부산동물보호센터,부산광역시 강서구정
9,보호중,[개] 믹스견,암컷,0.0,밝은아이보리,2014,4,부산-강서-2021-00147,2021-04-74~2021-04-26,강동동 3391번지,"털엉킴이심함,털속에숨겨진 동그랑고 큰 눈,온순한 성격,구충",부산동물보호센터,부산광역시 강서구청
10,보호중,[개] 믹스견,암컷,,흰색,2019,5.5,대구-중구-2021-00043,2021-004-74~2021-04-26,남산로4길 847,겁많고 경계심있음,대구시수의사회,대구광역시 중구청
11,완료(귀가),[개] 말티즈,암컷,,흰색,2019,2.5,대구-동구-2021-00073,2021-04-14~2021-04-24,해동로 131 부근,미용,대구유기동물보호센터,대구광역시 동구청
12,완료(귀가),[개] 진도견,수컷,0.0,흰색,2018,24,대구-동구-2021-00074,2021-04-ㄱ74~2021-04-24,효목동 제주 칼치식당 앞,.,대구유기동물보호센터,대구광역시 동구청
13,완료(귀가),[개] 믹스견,암컷,0.0,갈색,2015,9.3,대구-서구-2021-00084,2021-,서구 선거관리위원회 부근,내장칩 온순함,대구시수의사회,대구광역시 서구청
14,완료(입양),[개] 믹스견,수컷,1.0,"백,갈",2019,6.4,대구-서구-2021-00085,2021-,통학로107,성격온순,대구시수의사회,대구광역시 서구청
15,완료(귀가),[개] 믹스견,암컷,,갈색,2018,1,대구-수성-2021-00103,2021-04-74~2021-04-26,두산동136-8,매우 순하고.잘 따름,제니스동물병원,대구광역시 수성구청
16,완료(귀가),[개] 보스턴 테리어,수컷,1.0,"검은색, 흰색",2020,9.5,대구-수성-2021-00104,2021-04-74~2021-04-26,수성구 동대구로 시몬스 매장앞,"순진함, 귀여움, 착함",허동물병원,대구광역시 수성구청
